acara_sml_id,school_name,school_sector,school_type,school_url,year_range,icsea,icsea_percentile,bottom_sea_quarter,lower_middle_sea_quarter,upper_middle_sea_quarter,top_sea_quarter,teaching_staff,full_time_equivalent_teaching_staff,non_teaching_staff,full_time_equivalent_non_teaching_staff,total_enrolments,girls_enrolments,boys_enrolments,full_time_equivalent_enrolments,indigenous_enrolments,language_background_other_than_english_yes,language_background_other_than_english_no,language_background_other_than_english_not_stated,latitude,longitude,lga_code
42754,Cooma Public School,Government,Primary,https://cooma-p.schools.nsw.gov.au,K-6,991.0,42.0,39.0,30.0,20.0,12.0,15.0,18.6,6.0,5.5,229.0,95.0,134.0,229.0,5.0,12.0,88.0,0.0,-36.237474,149.125034,17040
42755,Corrimal Public School,Government,Primary,https://corrimal-p.schools.nsw.gov.au,K-6,999.0,46.0,30.0,33.0,25.0,12.0,13.0,13.7,2.0,2.5,248.0,124.0,124.0,248.0,8.0,17.0,83.0,0.0,-34.36760689,150.89904548,18450
42756,Crookwell Public School,Government,Primary,https://crookwell-p.schools.nsw.gov.au,K-6,951.0,24.0,55.0,31.0,12.0,2.0,9.0,10.5,4.0,2.0,175.0,71.0,104.0,175.0,6.0,5.0,95.0,0.0,-34.459938,149.469806,17640
42757,Dalgety Public School,Government,Primary,https://dalgety-p.schools.nsw.gov.au,K-6,1072.0,78.0,13.0,24.0,33.0,29.0,1.0,1.3,1.0,1.0,9.0,4.0,5.0,9.0,0.0,0.0,100.0,0.0,-36.502746,148.836675,17040
42758,Dalton Public School,Government,Primary,https://dalton-p.schools.nsw.gov.au,K-6,961.0,28.0,28.0,40.0,28.0,3.0,2.0,1.3,2.0,1.1,12.0,6.0,6.0,12.0,25.0,0.0,100.0,0.0,-34.720369,149.17882,17640
42759,Dapto Public School,Government,Primary,http://www.dapto-p.schools.nsw.edu.au,K-6,993.0,43.0,31.0,35.0,24.0,9.0,41.0,44.6,11.0,9.7,770.0,369.0,401.0,770.0,9.0,14.0,86.0,0.0,-34.494684,150.776733,18450
42760,Delegate Public School,Government,Primary,https://delegate-p.schools.nsw.gov.au,K-6,917.0,13.0,56.0,32.0,10.0,2.0,2.0,2.9,2.0,0.9,32.0,17.0,15.0,32.0,25.0,0.0,100.0,0.0,-37.041739,148.937215,17040
42761,Eden Public School,Government,Primary,https://eden-p.schools.nsw.gov.au,K-6,906.0,10.0,60.0,25.0,12.0,4.0,17.0,20.6,8.0,6.6,237.0,114.0,123.0,237.0,25.0,5.0,95.0,0.0,-37.06360564,149.9062919,10550
42762,Exeter Public School,Government,Primary,https://exeter-p.schools.nsw.gov.au,K-6,1054.0,71.0,12.0,34.0,31.0,24.0,6.0,7.5,1.0,1.7,120.0,54.0,66.0,120.0,2.0,9.0,91.0,0.0,-34.61612,150.321828,18350
42763,Fairy Meadow Public School,Government,Primary,https://fairymeado-p.schools.nsw.gov.au,P-6,983.0,38.0,40.0,28.0,17.0,14.0,26.0,25.8,12.0,9.2,349.0,160.0,189.0,349.0,8.0,26.0,74.0,0.0,-34.390469,150.892302,18450
42764,Falls Creek Public School,Government,Primary,https://fallscreek-p.schools.nsw.gov.au,K-6,988.0,40.0,43.0,28.0,20.0,9.0,3.0,2.6,1.0,0.9,37.0,20.0,17.0,37.0,5.0,3.0,97.0,0.0,-34.966133497219516,150.593762416008,16950
42765,Gerringong Public School,Government,Primary,https://gerringong-p.schools.nsw.gov.au,K-6,1081.0,80.0,9.0,24.0,30.0,37.0,24.0,27.8,4.0,3.1,413.0,203.0,210.0,413.0,4.0,6.0,94.0,0.0,-34.749384,150.821499,14400
42766,Windang Public School,Government,Primary,http://www.windang-p.schools.nsw.edu.au,K-6,960.0,27.0,39.0,35.0,18.0,7.0,7.0,10.1,2.0,1.9,158.0,79.0,79.0,158.0,19.0,9.0,91.0,0.0,-34.531496,150.86597,18450
42767,Glenquarry Public School,Government,Primary,https://glenquarry-p.schools.nsw.gov.au,K-6,1030.0,61.0,32.0,25.0,25.0,18.0,1.0,1.7,2.0,0.7,12.0,7.0,5.0,12.0,8.0,0.0,100.0,0.0,-34.522335,150.483539,18350
42768,Goulburn Public School,Government,Primary,https://goulburn-p.schools.nsw.gov.au,K-6,883.0,7.0,71.0,16.0,9.0,4.0,13.0,13.1,7.0,5.0,166.0,82.0,84.0,166.0,20.0,13.0,87.0,0.0,-34.750563,149.717773,13310
42769,Goulburn East Public School,Government,Primary,https://goulburne-p.schools.nsw.gov.au,K-6,984.0,39.0,39.0,30.0,22.0,8.0,9.0,8.7,4.0,1.6,147.0,67.0,80.0,147.0,7.0,12.0,88.0,0.0,-34.7626,149.730388,13310
42770,Goulburn North Public School,Government,Primary,https://goulburnn-p.schools.nsw.gov.au,K-6,947.0,22.0,55.0,29.0,12.0,5.0,13.0,14.2,4.0,2.6,259.0,131.0,128.0,259.0,9.0,7.0,93.0,0.0,-34.744579,149.735043,13310
42771,Goulburn South Public School,Government,Primary,https://goulburns-p.schools.nsw.gov.au,K-6,900.0,9.0,72.0,22.0,6.0,0.0,14.0,14.4,7.0,4.8,143.0,63.0,80.0,143.0,13.0,13.0,87.0,0.0,-34.76004,149.712314,13310
42772,Gundaroo Public School,Government,Primary,https://gundaroo-p.schools.nsw.gov.au,K-6,1061.0,74.0,10.0,26.0,36.0,28.0,4.0,7.1,3.0,1.6,126.0,61.0,65.0,126.0,4.0,11.0,89.0,0.0,-35.029909,149.267076,18710
42773,Gunning Public School,Government,Primary,https://gunning-p.schools.nsw.gov.au,K-6,1008.0,50.0,29.0,28.0,27.0,15.0,5.0,6.3,2.0,1.7,127.0,65.0,62.0,127.0,7.0,5.0,95.0,0.0,-34.783525,149.265602,17640
42774,Helensburgh Public School,Government,Primary,https://helensburg-p.schools.nsw.gov.au,K-6,1040.0,65.0,19.0,31.0,30.0,20.0,22.0,25.9,6.0,5.3,449.0,207.0,242.0,449.0,3.0,10.0,90.0,0.0,-34.184207,150.988393,18450
42775,Hill Top Public School,Government,Primary,https://hilltop-p.schools.nsw.gov.au,K-6,949.0,23.0,59.0,28.0,12.0,1.0,7.0,9.2,5.0,1.9,121.0,71.0,50.0,121.0,4.0,5.0,95.0,0.0,-34.354826,150.491396,18350
42776,Huskisson Public School,Government,Primary,https://huskisson-p.schools.nsw.gov.au,K-6,1003.0,48.0,27.0,36.0,24.0,13.0,11.0,11.1,4.0,1.8,185.0,101.0,84.0,185.0,8.0,10.0,90.0,0.0,-35.036821,150.668104,16950
42777,Jamberoo Public School,Government,Primary,https://jamberoo-p.schools.nsw.gov.au,K-6,1037.0,64.0,17.0,34.0,29.0,20.0,6.0,8.5,4.0,1.7,139.0,72.0,67.0,139.0,4.0,7.0,93.0,0.0,-34.644622,150.773003,14400
42779,Jindabyne Central School,Government,Combined,https://jindabyne-c.schools.nsw.gov.au,K-12,1024.0,58.0,20.0,37.0,30.0,13.0,52.0,66.0,12.0,11.5,722.0,329.0,393.0,722.0,3.0,8.0,92.0,0.0,-36.416703,148.618901,17040
42780,Kangaloon Public School,Government,Primary,https://kangaloon-p.schools.nsw.gov.au,K-6,1066.0,75.0,19.0,25.0,26.0,30.0,2.0,2.5,2.0,0.9,25.0,8.0,17.0,25.0,0.0,12.0,88.0,0.0,-34.552607,150.529555,18350
42781,Kangaroo Valley Public School,Government,Primary,https://kangaroova-p.schools.nsw.gov.au,K-6,1045.0,68.0,18.0,26.0,32.0,24.0,3.0,4.8,3.0,1.5,80.0,37.0,43.0,80.0,4.0,12.0,88.0,0.0,-34.73652,150.531996,16950
42782,Keiraville Public School,Government,Primary,https://keiraville-p.schools.nsw.gov.au,K-6,1085.0,81.0,8.0,21.0,31.0,40.0,17.0,16.4,5.0,2.5,289.0,156.0,133.0,289.0,2.0,40.0,60.0,0.0,-34.414114,150.873364,18450
42783,Kiama Public School,Government,Primary,https://kiama-p.schools.nsw.gov.au,K-6,1065.0,75.0,13.0,25.0,31.0,31.0,23.0,26.8,4.0,4.0,501.0,249.0,252.0,501.0,4.0,15.0,85.0,0.0,-34.669659,150.850567,14400
42784,Laggan Public School,Government,Primary,https://laggan-p.schools.nsw.gov.au/,K-6,1008.0,50.0,20.0,44.0,33.0,2.0,1.0,1.3,3.0,1.1,9.0,2.0,7.0,9.0,0.0,0.0,100.0,0.0,-34.406246,149.527721,17640
42785,Marulan Public School,Government,Primary,https://marulan-p.schools.nsw.gov.au/,K-6,916.0,13.0,68.0,20.0,9.0,3.0,5.0,6.3,3.0,2.6,102.0,56.0,46.0,102.0,10.0,9.0,91.0,0.0,-34.713399,150.006603,13310
42786,Merimbula Public School,Government,Primary,https://merimbula-p.schools.nsw.gov.au/,K-6,999.0,46.0,30.0,37.0,22.0,11.0,24.0,24.5,12.0,6.0,369.0,195.0,174.0,369.0,7.0,7.0,93.0,0.0,-36.886525,149.916952,10550
42787,Michelago Public School,Government,Primary,https://michelago-p.schools.nsw.gov.au/,K-6,984.0,38.0,34.0,31.0,26.0,9.0,2.0,2.5,1.0,0.9,38.0,24.0,14.0,38.0,16.0,13.0,87.0,0.0,-35.705975,149.161716,17040
42788,Milton Public School,Government,Primary,https://milton-p.schools.nsw.gov.au/,K-6,1018.0,55.0,22.0,34.0,28.0,17.0,42.0,44.3,10.0,8.5,730.0,336.0,394.0,730.0,8.0,7.0,93.0,0.0,-35.314149,150.435816,16950
42789,Mittagong Public School,Government,Primary,https://mittagong-p.schools.nsw.gov.au/,K-6,993.0,43.0,38.0,31.0,21.0,10.0,33.0,35.0,10.0,7.1,541.0,265.0,276.0,541.0,7.0,15.0,85.0,0.0,-34.448044,150.44438,18350
42790,Mogo Public School,Government,Primary,https://mogo-p.schools.nsw.gov.au/,K-6,723.0,1.0,92.0,7.0,2.0,0.0,2.0,2.8,3.0,0.9,40.0,23.0,17.0,40.0,78.0,0.0,100.0,0.0,-35.786091,150.140569,12750
42791,Moruya Public School,Government,Primary,https://moruya-p.schools.nsw.gov.au/,K-6,944.0,21.0,48.0,29.0,16.0,7.0,20.0,23.5,9.0,8.0,338.0,159.0,179.0,338.0,19.0,17.0,83.0,0.0,-35.912616,150.076453,12750
42792,Moss Vale Public School,Government,Primary,https://mossvale-p.schools.nsw.gov.au/,K-6,992.0,42.0,36.0,30.0,22.0,11.0,34.0,36.6,8.0,10.5,487.0,233.0,254.0,487.0,9.0,12.0,88.0,0.0,-34.550639,150.366434,18350
42793,Mount Keira Public School,Government,Primary,https://mtkeira-p.schools.nsw.gov.au/,K-6,1094.0,84.0,7.0,20.0,32.0,42.0,3.0,4.8,2.0,1.4,86.0,41.0,45.0,86.0,2.0,23.0,77.0,0.0,-34.411383,150.856224,18450
42794,Mount Kembla Public School,Government,Primary,https://mtkembla-p.schools.nsw.gov.au/,K-6,1052.0,71.0,17.0,26.0,30.0,27.0,5.0,6.1,3.0,1.7,117.0,58.0,59.0,117.0,5.0,7.0,93.0,0.0,-34.432399,150.817114,18450
42795,Nimmitabel Public School,Government,Primary,https://nimmitabel-p.schools.nsw.gov.au/,K-6,967.0,30.0,49.0,43.0,7.0,1.0,1.0,2.7,2.0,0.9,14.0,6.0,8.0,14.0,0.0,0.0,100.0,0.0,-36.510937,149.289599,17040
42796,Narooma Public School,Government,Primary,https://narooma-p.schools.nsw.gov.au/,K-6,936.0,18.0,46.0,31.0,16.0,7.0,21.0,24.6,7.0,4.4,395.0,178.0,217.0,395.0,24.0,7.0,93.0,0.0,-36.218595,150.137335,12750
42797,Nowra Public School,Government,Primary,https://nowra-p.schools.nsw.gov.au/,K-6,909.0,11.0,57.0,28.0,12.0,3.0,36.0,44.6,10.0,11.5,566.0,296.0,270.0,566.0,27.0,9.0,91.0,0.0,-34.879407,150.60052,16950
42799,Otford Public School,Government,Primary,https://otford-p.schools.nsw.gov.au/,K-6,1104.0,86.0,4.0,16.0,33.0,47.0,2.0,3.7,3.0,1.4,48.0,16.0,32.0,48.0,0.0,14.0,86.0,0.0,-34.212198,151.001507,18450
42800,Pambula Public School,Government,Primary,https://pambula-p.schools.nsw.gov.au/,K-6,991.0,42.0,38.0,35.0,18.0,9.0,16.0,21.6,6.0,5.9,321.0,151.0,170.0,321.0,3.0,5.0,95.0,0.0,-36.92592476,149.87191732,10550
42801,Penrose Public School,Government,Primary,https://penrose-p.schools.nsw.gov.au/,K-6,1068.0,76.0,8.0,20.0,52.0,20.0,1.0,1.3,2.0,1.1,12.0,5.0,7.0,12.0,0.0,0.0,100.0,0.0,-34.669731,150.221344,18350
42802,Port Kembla Public School,Government,Primary,https://ptkembla-p.schools.nsw.gov.au,K-6,976.0,35.0,40.0,31.0,20.0,9.0,13.0,14.0,2.0,2.5,240.0,123.0,117.0,240.0,12.0,21.0,79.0,0.0,-34.486446,150.914908,18450
42803,Primbee Public School,Government,Primary,https://primbee-p.schools.nsw.gov.au/,K-6,942.0,21.0,53.0,29.0,15.0,3.0,9.0,8.6,3.0,1.6,128.0,56.0,72.0,128.0,9.0,22.0,78.0,0.0,-34.501421,150.882302,18450
42804,Quaama Public School,Government,Primary,https://quaama-p.schools.nsw.gov.au/,K-6,945.0,22.0,51.0,23.0,20.0,5.0,3.0,3.8,2.0,1.4,41.0,25.0,16.0,41.0,12.0,5.0,95.0,0.0,-36.464226,149.86705,10550
42805,Queanbeyan Public School,Government,Primary,https://queanbeyan-p.schools.nsw.gov.au/,K-6,1014.0,53.0,24.0,31.0,28.0,16.0,37.0,42.6,7.0,8.3,612.0,284.0,328.0,612.0,9.0,25.0,75.0,0.0,-35.357526,149.236154,16490
42807,Robertson Public School,Government,Primary,https://robertson-p.schools.nsw.gov.au/,K-6,1020.0,56.0,29.0,27.0,28.0,16.0,8.0,8.8,3.0,1.8,133.0,59.0,74.0,133.0,3.0,20.0,80.0,0.0,-34.589625,150.592483,18350
42808,Rye Park Public School,Government,Primary,https://ryepark-p.schools.nsw.gov.au/,K-6,1017.0,55.0,36.0,4.0,40.0,20.0,2.0,1.3,3.0,1.0,5.0,2.0,3.0,5.0,0.0,0.0,100.0,0.0,-34.521629,148.906651,13910
42809,Scarborough Public School,Government,Primary,http://www.scarboroug-p.schools.nsw.gov.au,K-6,1109.0,88.0,4.0,17.0,28.0,51.0,3.0,4.2,2.0,1.4,65.0,30.0,35.0,65.0,5.0,8.0,92.0,0.0,-34.26614161,150.96583878,18450
42810,Shellharbour Public School,Government,Primary,https://shellharb-p.schools.nsw.gov.au,K-6,1023.0,58.0,24.0,33.0,26.0,17.0,23.0,23.5,5.0,4.4,439.0,186.0,253.0,439.0,7.0,6.0,94.0,0.0,-34.57867757,150.86561598,16900
42811,Stanwell Park Public School,Government,Primary,https://stanwellpk-p.schools.nsw.gov.au,K-6,1111.0,88.0,4.0,15.0,34.0,47.0,9.0,9.5,2.0,1.9,164.0,91.0,73.0,164.0,2.0,9.0,91.0,0.0,-34.2291961,150.98426743,18450
42812,Warrawong Public School,Government,Primary,http://www.warrawong-p.schools.nsw.edu.au,K-6,861.0,5.0,79.0,16.0,4.0,1.0,18.0,21.1,7.0,6.5,252.0,117.0,135.0,252.0,20.0,40.0,60.0,0.0,-34.481367,150.877847,18450
42813,Sutton Public School,Government,Primary,https://sutton-p.schools.nsw.gov.au/,K-6,1078.0,79.0,10.0,23.0,31.0,35.0,11.0,12.4,3.0,2.4,228.0,113.0,115.0,228.0,2.0,7.0,93.0,0.0,-35.165611,149.254979,18710
42815,Tallong Public School,Government,Primary,https://tallong-p.schools.nsw.gov.au/,K-6,965.0,30.0,48.0,28.0,18.0,7.0,3.0,3.8,3.0,1.4,58.0,24.0,34.0,58.0,9.0,5.0,95.0,0.0,-34.72122599,150.08303824,13310
42816,Tanja Public School,Government,Primary,https://tanja-p.schools.nsw.gov.au/,K-6,1102.0,86.0,15.0,9.0,28.0,48.0,1.0,1.3,1.0,1.2,15.0,4.0,11.0,15.0,0.0,13.0,87.0,0.0,-36.64029,149.975072,10550
42817,Tarago Public School,Government,Primary,https://tarago-p.schools.nsw.gov.au/,K-6,994.0,43.0,29.0,35.0,19.0,17.0,2.0,2.6,1.0,0.9,34.0,14.0,20.0,34.0,15.0,9.0,91.0,0.0,-35.067671,149.654751,13310
42818,Taralga Public School,Government,Primary,https://taralga-p.schools.nsw.gov.au/,K-6,979.0,36.0,38.0,40.0,16.0,6.0,2.0,2.6,1.0,1.0,31.0,15.0,16.0,31.0,10.0,0.0,100.0,0.0,-34.397974,149.820962,17640
42819,Tathra Public School,Government,Primary,https://tathra-p.schools.nsw.gov.au/,K-6,1029.0,60.0,22.0,34.0,25.0,19.0,9.0,12.7,4.0,2.3,197.0,80.0,117.0,197.0,3.0,5.0,95.0,0.0,-36.73312739091638,149.97948867326355,10550
42820,Terara Public School,Government,Primary,https://terara-p.schools.nsw.gov.au/,K-6,993.0,43.0,33.0,39.0,23.0,5.0,4.0,5.1,3.0,1.4,89.0,48.0,41.0,89.0,6.0,5.0,95.0,0.0,-34.866633,150.63038,16950
42821,Thirroul Public School,Government,Primary,https://thirroul-p.schools.nsw.gov.au/,K-6,1097.0,85.0,6.0,19.0,31.0,44.0,24.0,23.8,4.0,3.8,447.0,197.0,250.0,447.0,3.0,11.0,89.0,0.0,-34.31521,150.918701,18450
42822,Central Tilba Public School,Government,Primary,https://centrtilba-p.schools.nsw.gov.au/,K-6,986.0,39.0,45.0,27.0,17.0,12.0,2.0,2.5,1.0,0.9,43.0,20.0,23.0,43.0,5.0,3.0,98.0,0.0,-36.315664,150.07194,12750
42823,Tirranna Public School,Government,Primary,https://tirranna-p.schools.nsw.gov.au/,K-6,912.0,12.0,33.0,49.0,13.0,4.0,2.0,1.3,2.0,0.9,8.0,5.0,3.0,8.0,25.0,33.0,67.0,0.0,-34.821486,149.682068,13310
42824,Tomerong Public School,Government,Primary,https://tomerong-p.schools.nsw.gov.au/,K-6,972.0,33.0,38.0,36.0,19.0,8.0,7.0,10.0,3.0,1.9,168.0,77.0,91.0,168.0,13.0,7.0,93.0,0.0,-35.054973,150.587182,16950
42825,Towamba Public School,Government,Primary,https://towamba-p.schools.nsw.gov.au/,K-6,866.0,5.0,77.0,15.0,8.0,0.0,1.0,1.7,3.0,1.1,21.0,7.0,14.0,21.0,24.0,0.0,100.0,0.0,-37.084209,149.695158,10550
42826,Ulladulla Public School,Government,Primary,https://ulladulla-p.schools.nsw.gov.au,K-6,976.0,35.0,41.0,31.0,19.0,10.0,38.0,42.4,9.0,9.5,745.0,366.0,379.0,745.0,12.0,7.0,93.0,0.0,-35.355186,150.469434,16950
42827,Unanderra Public School,Government,Primary,http://www.unanderra-p.schools.nsw.edu.au,K-6,991.0,42.0,35.0,31.0,24.0,9.0,22.0,21.3,7.0,3.2,374.0,187.0,187.0,374.0,9.0,20.0,80.0,0.0,-34.445456,150.834704,18450
42829,Windellama Public School,Government,Primary,http://www.windellama-p.schools.nsw.edu.au,K-6,924.0,15.0,63.0,30.0,4.0,3.0,2.0,2.5,2.0,0.9,23.0,11.0,12.0,23.0,9.0,4.0,96.0,0.0,-35.009988,149.833521,13310
42830,Wingello Public School,Government,Primary,http://www.wingello-p.schools.nsw.edu.au,K-6,951.0,24.0,55.0,29.0,11.0,5.0,2.0,2.6,1.0,0.9,28.0,12.0,16.0,28.0,7.0,11.0,89.0,0.0,-34.688162,150.153487,18350
42831,Wollongong West Public School,Government,Primary,https://wollongwst-p.schools.nsw.gov.au/,K-6,991.0,42.0,37.0,23.0,22.0,19.0,17.0,16.8,7.0,5.3,193.0,84.0,109.0,193.0,8.0,44.0,56.0,0.0,-34.424597,150.871509,18450
42832,Wolumla Public School,Government,Primary,http://www.wolumla-p.schools.nsw.edu.au,K-6,966.0,30.0,43.0,29.0,20.0,7.0,5.0,6.0,4.0,1.4,96.0,53.0,43.0,96.0,9.0,6.0,94.0,0.0,-36.832664,149.811656,10550
42833,Woonona Public School,Government,Primary,https://www.woonona-p.schools.nsw.gov.au,K-6,1059.0,73.0,13.0,27.0,32.0,28.0,26.0,31.8,5.0,4.1,616.0,320.0,296.0,616.0,4.0,9.0,91.0,0.0,-34.345569,150.906806,18450
42834,Wyndham Public School,Government,Primary,https://wyndham-p.schools.nsw.gov.au/,K-6,966.0,30.0,43.0,45.0,13.0,0.0,1.0,2.0,2.0,0.9,24.0,13.0,11.0,24.0,4.0,0.0,100.0,0.0,-36.92962,149.64656,10550
42835,Yass Public School,Government,Primary,https://yass-p.schools.nsw.gov.au,K-6,1013.0,53.0,27.0,30.0,26.0,17.0,14.0,18.9,2.0,2.8,352.0,180.0,172.0,352.0,8.0,5.0,95.0,0.0,-34.837588,148.906865,18710
42836,Sussex Inlet Public School,Government,Primary,https://sussexinle-p.schools.nsw.gov.au/,K-6,965.0,29.0,46.0,33.0,17.0,4.0,10.0,13.9,4.0,2.4,222.0,102.0,120.0,222.0,8.0,5.0,95.0,0.0,-35.167302,150.584194,16950
42837,St Georges Basin Public School,Government,Primary,http://www.stgeorgesbasin-ps.com.au/,K-6,964.0,29.0,42.0,35.0,17.0,6.0,20.0,24.7,6.0,6.2,380.0,163.0,217.0,380.0,15.0,7.0,93.0,0.0,-35.090698,150.563917,16950
42838,Goulburn West Public School,Government,Primary,https://goulburnw-p.schools.nsw.gov.au,K-6,987.0,40.0,37.0,33.0,22.0,8.0,20.0,22.1,5.0,3.1,400.0,205.0,195.0,400.0,6.0,8.0,92.0,0.0,-34.7593175,149.7017355,13310
42839,Tarrawanna Public School,Government,Primary,https://tarrawanna-p.schools.nsw.gov.au/,K-6,944.0,21.0,55.0,24.0,15.0,6.0,18.0,18.2,2.0,1.8,125.0,64.0,61.0,125.0,10.0,31.0,69.0,0.0,-34.380764,150.890246,18450
42840,Gwynneville Public School,Government,Primary,https://gwynnevill-p.schools.nsw.gov.au,K-6,1041.0,66.0,23.0,21.0,29.0,28.0,11.0,13.7,2.0,2.5,238.0,102.0,136.0,238.0,5.0,50.0,50.0,0.0,-34.417233,150.879364,18450
42841,Oak Flats Public School,Government,Primary,http://www.oakflats-p.schools.nsw.edu.au,P-6,971.0,32.0,43.0,32.0,18.0,7.0,24.0,27.7,10.0,4.8,478.0,241.0,237.0,478.0,10.0,6.0,94.0,0.0,-34.56257,150.817546,16900
42842,Towradgi Public School,Government,Primary,https://towradgi-p.schools.nsw.gov.au/,K-6,1014.0,53.0,24.0,28.0,31.0,18.0,11.0,14.3,6.0,5.8,184.0,83.0,101.0,184.0,13.0,32.0,68.0,0.0,-34.38968308,150.90211802,18450
42843,Lake Illawarra South Public School,Government,Primary,https://lakeillaws-p.schools.nsw.gov.au/,K-6,954.0,25.0,51.0,28.0,16.0,5.0,9.0,11.8,3.0,2.4,195.0,99.0,96.0,195.0,10.0,19.0,81.0,0.0,-34.539523,150.859302,16900
42844,Greenwell Point Public School,Government,Primary,https://greenwelpt-p.schools.nsw.gov.au,K-6,940.0,20.0,51.0,32.0,13.0,4.0,3.0,6.1,3.0,1.6,116.0,52.0,64.0,116.0,17.0,9.0,91.0,0.0,-34.907445,150.730396,16950
42845,Corrimal East Public School,Government,Primary,https://corrimale-p.schools.nsw.gov.au,K-6,1009.0,51.0,28.0,35.0,23.0,15.0,13.0,17.1,5.0,5.5,244.0,106.0,138.0,244.0,8.0,14.0,86.0,0.0,-34.377727,150.906055,18450
42846,Mount St Thomas Public School,Government,Primary,https://mtstthomas-p.schools.nsw.gov.au/,K-6,1058.0,73.0,12.0,28.0,32.0,28.0,16.0,17.3,3.0,2.9,319.0,158.0,161.0,319.0,4.0,16.0,84.0,0.0,-34.436911,150.870048,18450
42847,Cooma North Public School,Government,Primary,https://coomanth-p.schools.nsw.gov.au,K-6,968.0,31.0,45.0,30.0,19.0,6.0,11.0,16.7,6.0,2.9,262.0,124.0,138.0,262.0,5.0,7.0,93.0,0.0,-36.217908,149.130576,17040
42848,Wollongong Public School,Government,Primary,http://www.wollongong-p.schools.nsw.edu.au,K-6,1097.0,84.0,9.0,15.0,32.0,44.0,23.0,28.9,5.0,4.0,500.0,248.0,252.0,500.0,3.0,66.0,34.0,0.0,-34.422861,150.896726,18450
42849,Waniora Public School,Government,Primary,https://waniora-p.schools.nsw.gov.au/,K-6,1057.0,72.0,17.0,24.0,27.0,31.0,18.0,19.6,8.0,5.9,309.0,148.0,161.0,309.0,4.0,10.0,90.0,0.0,-34.336784,150.919146,18450
42850,Figtree Public School,Government,Primary,https://figtree-p.schools.nsw.gov.au/,K-6,1037.0,65.0,21.0,31.0,27.0,20.0,16.0,18.4,7.0,5.9,301.0,145.0,156.0,301.0,4.0,25.0,75.0,0.0,-34.440841,150.854443,18450
42851,Russell Vale Public School,Government,Primary,https://russellval-p.schools.nsw.gov.au/,K-6,1031.0,61.0,23.0,32.0,26.0,19.0,16.0,14.7,2.0,2.5,289.0,142.0,147.0,289.0,4.0,8.0,92.0,0.0,-34.359483,150.906828,18450
42852,Farmborough Road Public School,Government,Primary,https://farmborord-p.schools.nsw.gov.au,K-6,950.0,23.0,51.0,22.0,18.0,9.0,13.0,17.4,9.0,6.4,204.0,96.0,108.0,204.0,16.0,10.0,90.0,0.0,-34.460322,150.834818,18450
42853,Bellambi Public School,Government,Primary,https://bellambi-p.schools.nsw.gov.au/,K-6,892.0,8.0,63.0,23.0,10.0,4.0,12.0,11.5,5.0,1.9,131.0,63.0,68.0,131.0,34.0,26.0,74.0,0.0,-34.371201,150.914404,18450
42854,Warilla Public School,Government,Primary,http://www.warilla-p.schools.nsw.edu.au,K-6,931.0,17.0,55.0,33.0,10.0,2.0,12.0,15.5,3.0,2.6,278.0,142.0,136.0,278.0,16.0,10.0,90.0,0.0,-34.557172,150.854194,16900
42855,Lake Heights Public School,Government,Primary,https://lakeheight-p.schools.nsw.gov.au/,K-6,918.0,13.0,62.0,23.0,13.0,2.0,11.0,8.7,2.0,1.6,134.0,60.0,74.0,134.0,13.0,23.0,77.0,0.0,-34.489668,150.868047,18450
42856,Cringila Public School,Government,Primary,https://cringila-p.schools.nsw.gov.au,K-6,920.0,14.0,71.0,20.0,8.0,1.0,10.0,12.1,3.0,2.1,137.0,69.0,68.0,137.0,1.0,85.0,15.0,0.0,-34.471975,150.86987,18450
42857,Lindsay Park Public School,Government,Primary,https://lindsaypk-p.schools.nsw.gov.au/,K-6,1046.0,68.0,16.0,30.0,32.0,22.0,18.0,18.9,5.0,2.8,349.0,175.0,174.0,349.0,3.0,21.0,79.0,0.0,-34.430004,150.860942,18450
42858,Kemblawarra Public School,Government,Primary,https://kemblawarr-p.schools.nsw.gov.au,P-6,878.0,6.0,74.0,18.0,7.0,1.0,12.0,15.5,10.0,9.9,133.0,61.0,72.0,133.0,29.0,17.0,83.0,0.0,-34.489284,150.893254,18450
42859,Mount Ousley Public School,Government,Primary,http://www.mtousley-p.schools.nsw.edu.au,K-6,1039.0,65.0,20.0,25.0,32.0,23.0,10.0,10.9,4.0,2.0,195.0,85.0,110.0,195.0,5.0,25.0,75.0,0.0,-34.398869,150.88825,18450
42860,Nowra Hill Public School,Government,Primary,https://nowrahill-p.schools.nsw.gov.au/,K-6,980.0,37.0,39.0,37.0,20.0,4.0,7.0,8.6,3.0,1.9,124.0,61.0,63.0,124.0,6.0,6.0,94.0,0.0,-34.93542,150.566223,16950
42861,Albion Park Rail Public School,Government,Primary,https://albionpkr-p.schools.nsw.gov.au,K-6,900.0,9.0,65.0,26.0,8.0,1.0,24.0,28.1,11.0,8.8,378.0,179.0,199.0,378.0,24.0,9.0,91.0,0.0,-34.56755,150.798668,16900
42862,Queanbeyan West Public School,Government,Primary,https://queanbeyaw-p.schools.nsw.gov.au/,K-6,983.0,38.0,36.0,30.0,24.0,11.0,28.0,31.1,8.0,8.0,501.0,235.0,266.0,501.0,11.0,30.0,70.0,0.0,-35.348418,149.21574,16490
