f_pakistan_85_yrs_ov, f_se_europe_nfd_5_14_yrs, f_taiwan_85_yrs_ov, f_fyrom_75_84_yrs, f_png_tot, f_usa_75_84_yrs, f_taiwan_75_84_yrs, f_new_zealand_45_54_yrs, f_philippines_85_yrs_ov, f_thailand_85_yrs_ov, f_sri_lanka_0_4_yrs, f_mauritius_55_64_yrs_yrs, f_sri_lanka_5_14_yrs, f_nthern_ireland_55_64_yrs_yrs, f_netherlands_0_4_yrs, f_poland_85_yrs_ov, f_usa_55_64_yrs_yrs, f_mauritius_45_54_yrs, f_south_africa_75_84_yrs, f_south_africa_85_yrs_ov, f_new_zealand_tot, f_se_europe_nfd_55_64_yrs_yrs, f_netherlands_55_64_yrs_yrs, f_singapore_45_54_yrs, f_png_0_4_yrs, f_new_zealand_75_84_yrs, f_scotland_45_54_yrs, f_pakistan_25_44_yrs, f_thailand_75_84_yrs, f_turkey_tot, f_se_europe_nfd_75_84_yrs, f_pakistan_15_24_yrs, f_thailand_45_54_yrs, f_south_africa_65_74_yrs, lga_code_2016, f_nepal_5_14_yrs, f_usa_0_4_yrs, f_singapore_5_14_yrs, f_usa_25_44_yrs, f_myanmar_45_54_yrs, f_philippines_25_44_yrs, f_south_africa_45_54_yrs, f_sri_lanka_75_84_yrs, f_scotland_55_64_yrs_yrs, f_sri_lanka_tot, f_taiwan_55_64_yrs_yrs, f_nthern_ireland_5_14_yrs, f_nepal_45_54_yrs, f_png_65_74_yrs, f_png_25_44_yrs, f_pakistan_0_4_yrs, f_south_africa_55_64_yrs_yrs, f_fyrom_55_64_yrs_yrs, f_turkey_15_24_yrs, f_singapore_tot, f_myanmar_tot, f_poland_45_54_yrs, f_thailand_15_24_yrs, f_new_zealand_5_14_yrs, f_se_europe_nfd_0_4_yrs, f_turkey_85_yrs_ov, f_netherlands_75_84_yrs, f_se_europe_nfd_tot, f_thailand_tot, f_nepal_tot, f_philippines_5_14_yrs, f_fyrom_25_44_yrs, f_turkey_5_14_yrs, f_nepal_75_84_yrs, f_taiwan_65_74_yrs, f_nthern_ireland_65_74_yrs, f_usa_85_yrs_ov, f_nthern_ireland_25_44_yrs, f_new_zealand_0_4_yrs, f_nepal_25_44_yrs, f_nepal_65_74_yrs, f_nthern_ireland_15_24_yrs, f_nepal_15_24_yrs, f_poland_0_4_yrs, f_myanmar_65_74_yrs, f_new_zealand_25_44_yrs, f_pakistan_75_84_yrs, f_singapore_55_64_yrs_yrs, f_myanmar_25_44_yrs, f_nthern_ireland_45_54_yrs, f_usa_65_74_yrs, f_myanmar_85_yrs_ov, f_turkey_55_64_yrs_yrs, f_philippines_55_64_yrs_yrs, f_mauritius_0_4_yrs, f_netherlands_45_54_yrs, f_poland_5_14_yrs, f_new_zealand_55_64_yrs_yrs, f_singapore_65_74_yrs, f_pakistan_65_74_yrs, f_philippines_0_4_yrs, f_nthern_ireland_75_84_yrs, f_thailand_65_74_yrs, f_usa_5_14_yrs, f_png_45_54_yrs, f_poland_75_84_yrs, f_singapore_15_24_yrs, f_netherlands_5_14_yrs, f_pakistan_55_64_yrs_yrs, f_turkey_25_44_yrs, f_fyrom_tot, f_singapore_85_yrs_ov, f_thailand_25_44_yrs, f_usa_45_54_yrs, f_png_5_14_yrs, f_myanmar_15_24_yrs, f_south_africa_tot, f_nepal_55_64_yrs_yrs, f_turkey_0_4_yrs, f_fyrom_65_74_yrs, f_mauritius_85_yrs_ov, f_usa_tot, f_scotland_85_yrs_ov, f_pakistan_45_54_yrs, f_nthern_ireland_tot, f_turkey_65_74_yrs, f_nepal_85_yrs_ov, f_poland_25_44_yrs, f_fyrom_15_24_yrs, f_new_zealand_15_24_yrs, f_taiwan_tot, f_scotland_75_84_yrs, f_netherlands_15_24_yrs, f_philippines_65_74_yrs, f_scotland_0_4_yrs, f_se_europe_nfd_45_54_yrs, f_singapore_75_84_yrs, f_fyrom_85_yrs_ov, f_myanmar_75_84_yrs, f_scotland_tot, f_se_europe_nfd_15_24_yrs, f_scotland_25_44_yrs, f_taiwan_0_4_yrs, f_sri_lanka_85_yrs_ov, f_thailand_0_4_yrs, f_netherlands_65_74_yrs, f_pakistan_5_14_yrs, f_poland_15_24_yrs, f_south_africa_15_24_yrs, f_sri_lanka_45_54_yrs, f_new_zealand_65_74_yrs, f_myanmar_0_4_yrs, f_taiwan_15_24_yrs, f_sri_lanka_25_44_yrs, f_poland_65_74_yrs, f_se_europe_nfd_65_74_yrs, f_myanmar_55_64_yrs_yrs, f_mauritius_tot, f_south_africa_25_44_yrs, f_poland_tot, f_png_75_84_yrs, f_scotland_5_14_yrs, f_south_africa_0_4_yrs, f_fyrom_5_14_yrs, f_turkey_45_54_yrs, f_se_europe_nfd_85_yrs_ov, f_new_zealand_85_yrs_ov, f_netherlands_25_44_yrs, f_netherlands_85_yrs_ov, f_philippines_15_24_yrs, f_png_85_yrs_ov, f_mauritius_5_14_yrs, f_singapore_0_4_yrs, f_philippines_45_54_yrs, f_fyrom_0_4_yrs, f_sri_lanka_65_74_yrs, lga_name_2016, f_mauritius_15_24_yrs, f_nepal_0_4_yrs, f_thailand_5_14_yrs, f_taiwan_5_14_yrs, f_philippines_75_84_yrs, f_myanmar_5_14_yrs, f_thailand_55_64_yrs_yrs, f_sri_lanka_15_24_yrs, f_nthern_ireland_0_4_yrs, f_netherlands_tot, f_fyrom_45_54_yrs, f_taiwan_45_54_yrs, f_poland_55_64_yrs_yrs, f_singapore_25_44_yrs, f_png_55_64_yrs_yrs, f_sri_lanka_55_64_yrs_yrs, f_scotland_15_24_yrs, f_turkey_75_84_yrs, f_pakistan_tot, f_usa_15_24_yrs, f_png_15_24_yrs, f_philippines_tot, f_scotland_65_74_yrs, f_nthern_ireland_85_yrs_ov, f_mauritius_75_84_yrs, f_mauritius_65_74_yrs, f_south_africa_5_14_yrs, f_taiwan_25_44_yrs, f_mauritius_25_44_yrs, f_se_europe_nfd_25_44_yrs
0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,36,0,0,0,0,0,3,0,0,0,0,0,0,0,"10850",0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,"Blayney (A)",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
0,0,0,0,43,5,0,145,0,0,0,7,0,13,0,0,48,5,11,4,610,13,38,3,0,29,40,3,0,4,4,0,14,30,"10900",0,0,0,57,0,68,36,3,65,27,0,0,0,3,9,0,26,0,0,34,11,13,3,18,0,0,28,30,86,9,12,3,0,0,0,21,6,5,0,3,0,0,0,0,0,130,0,3,0,14,48,0,4,39,0,20,0,149,6,0,0,10,3,18,13,10,11,0,0,0,4,0,48,53,0,0,166,0,0,0,3,253,13,5,60,0,0,25,0,30,15,38,0,24,0,8,4,0,6,260,0,22,0,0,4,61,0,3,5,5,92,0,0,9,23,6,3,23,48,110,3,9,0,0,0,0,12,17,16,17,0,0,0,27,0,0,"Blue Mountains (C)",0,0,3,3,3,0,10,3,0,185,0,6,30,7,14,6,8,0,10,12,0,187,74,4,0,3,7,4,3,5
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,"10950",0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bogan (A)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0
0,0,0,8,16,0,0,86,11,0,0,3,0,5,0,0,4,4,3,0,399,10,3,4,0,10,16,30,0,168,7,4,29,14,"11100",3,0,0,19,4,269,28,0,16,57,5,0,0,0,6,3,10,4,4,59,18,11,8,18,0,0,5,41,286,32,29,6,0,0,3,3,0,13,0,26,0,3,3,0,0,156,0,3,4,9,4,0,28,114,0,7,0,59,5,0,3,0,4,6,3,5,11,0,6,42,27,0,210,11,0,5,118,0,0,9,0,61,0,8,31,28,0,25,0,29,67,8,0,51,0,11,0,0,0,88,0,25,0,3,3,4,3,3,7,10,34,0,8,25,9,3,0,29,54,79,0,0,3,0,53,7,0,8,0,48,0,0,0,115,0,3,"Botany Bay (C)",0,0,6,3,18,0,23,3,0,28,5,7,22,31,0,11,3,14,58,17,3,653,14,0,0,8,3,43,9,3
0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"11150",0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bourke (A)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"11200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brewarrina (A)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,24,87,5,0,230,4,0,0,9,7,11,0,30,41,3,20,3,1112,10,36,13,0,75,62,19,0,11,10,0,36,22,"14650",0,0,0,86,4,190,82,3,81,72,3,0,0,9,24,0,62,34,0,48,24,8,13,37,0,0,40,55,193,15,21,9,0,0,0,18,3,3,12,12,0,0,0,0,0,328,0,4,13,9,20,0,4,120,0,15,0,172,8,8,7,8,5,40,12,16,7,3,3,5,136,0,119,40,0,4,342,0,0,37,0,279,34,4,54,3,0,21,0,71,13,75,0,37,0,10,3,8,3,432,0,36,0,0,4,114,10,0,45,13,147,0,0,27,33,13,0,27,91,124,0,15,0,0,3,7,37,16,28,35,0,0,0,106,0,12,"Lake Macquarie (C)",3,0,8,0,4,0,14,3,0,260,27,3,12,11,22,8,10,0,39,34,7,530,124,8,3,4,12,3,3,3
0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,41,0,3,0,0,0,3,0,0,0,0,0,0,0,"11250",0,0,0,3,0,28,0,0,3,5,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,3,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,16,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,14,0,0,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,12,0,0,0,0,0,7,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,"Broken Hill (C)",0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,78,4,0,0,0,0,0,0,0
0,0,0,0,7,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,75,0,7,0,0,0,5,0,0,3,0,0,4,0,"13910",0,0,0,4,3,10,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,9,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,3,0,0,4,0,0,0,17,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,20,0,0,4,0,0,0,0,5,9,7,0,0,0,0,0,0,0,22,0,0,0,0,0,8,0,0,3,0,15,0,0,3,0,5,0,0,5,3,0,0,0,0,3,0,3,4,4,0,0,0,0,6,0,0,"Hilltops (A)",0,0,0,0,0,0,0,0,0,30,0,0,0,0,3,0,0,0,0,3,0,32,8,0,0,0,0,5,0,0
0,0,0,0,81,9,8,209,12,0,3,14,45,8,0,7,46,15,49,18,1057,12,20,79,0,43,64,105,0,44,4,20,48,81,"14000",16,11,44,107,18,448,213,40,48,846,70,0,18,5,26,3,143,3,0,388,74,25,33,69,0,0,27,48,283,439,52,4,3,0,27,6,3,6,3,293,3,3,88,0,3,259,9,66,25,12,23,0,11,181,0,21,0,213,37,6,13,7,5,79,22,10,57,4,21,11,13,5,153,58,0,3,1056,13,0,3,0,396,24,43,52,0,0,59,0,117,341,28,8,86,0,14,12,0,3,291,0,46,3,21,3,39,15,0,142,203,114,0,21,259,23,7,15,64,299,200,6,15,13,0,16,0,25,17,18,71,0,4,11,193,0,82,"Hornsby (A)",0,5,8,14,22,0,29,47,0,164,3,62,67,84,16,145,12,3,221,48,0,1080,52,6,4,4,104,139,16,11
0,0,0,3,9,6,0,21,0,0,0,0,0,0,0,3,10,0,8,22,95,0,4,0,0,4,5,3,0,12,0,0,3,0,"14100",0,0,4,10,0,13,9,0,4,8,0,0,0,3,0,0,14,0,0,30,4,3,0,3,0,0,0,3,11,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,24,0,0,0,3,4,0,0,10,0,0,0,25,3,0,0,0,0,13,0,0,3,0,0,8,3,0,8,17,0,0,79,0,0,0,0,64,5,0,3,0,0,12,0,3,10,3,0,8,0,0,4,0,0,31,0,6,0,0,0,6,0,0,0,3,17,0,0,3,4,0,0,5,21,19,0,0,0,0,5,0,3,6,0,0,0,0,0,6,0,0,"Hunters Hill (A)",0,0,0,0,0,0,0,0,0,12,0,3,3,7,0,0,0,0,4,6,0,37,4,0,0,0,0,5,4,0
0,0,0,33,105,12,3,450,9,3,0,12,0,7,0,18,63,17,11,0,2078,17,22,41,0,33,90,32,6,209,14,3,94,36,"14170",32,34,20,379,15,636,68,10,75,174,16,0,13,3,40,0,64,40,11,249,84,18,92,44,0,0,4,86,927,962,46,25,0,0,9,15,0,38,10,655,7,3,246,0,10,893,0,22,31,17,47,0,34,173,0,22,0,348,14,0,10,3,26,50,25,24,23,4,0,83,169,3,618,107,0,3,463,13,0,43,3,778,9,10,90,30,0,129,3,140,231,17,7,103,0,12,4,7,5,393,0,134,0,7,3,29,0,7,39,19,150,0,16,84,24,18,18,83,231,275,3,5,0,0,40,9,15,68,0,87,4,0,8,182,0,18,"Inner West (A)",0,4,22,3,25,0,61,12,0,157,19,23,52,113,21,29,10,8,49,80,6,1266,49,0,4,13,11,153,23,13
0,0,0,0,5,0,0,14,0,0,0,0,0,0,0,0,9,0,0,0,49,0,3,0,0,0,0,0,0,0,0,0,0,3,"14200",0,0,0,24,0,29,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,12,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,12,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,15,0,0,0,0,56,3,0,3,0,0,0,0,0,8,6,0,0,0,0,0,0,0,17,0,0,0,0,0,3,0,0,0,0,10,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,20,0,0,0,25,0,0,"Inverell (A)",0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,15,0,96,3,0,0,0,0,3,0,0
0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,"14300",0,0,0,0,0,8,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Junee (A)",0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,19,0,0
0,0,0,0,8,0,0,28,0,0,0,0,0,3,0,5,3,0,0,0,137,0,7,4,0,8,7,0,0,0,0,0,4,5,"14350",0,0,0,5,0,42,6,0,13,7,0,0,3,0,4,0,3,0,0,7,0,0,0,0,0,0,5,0,27,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,27,0,3,0,4,7,0,0,18,0,0,0,44,0,0,3,0,0,0,5,0,0,0,0,0,0,0,12,4,0,0,21,0,0,0,0,25,4,0,14,0,0,0,0,4,13,4,0,10,0,0,0,0,0,43,0,3,0,0,0,9,3,0,0,0,23,0,4,3,0,0,0,3,3,3,0,3,0,0,0,0,3,0,3,0,0,0,0,17,0,0,"Kempsey (A)",0,0,0,0,0,0,3,0,0,31,0,0,0,0,3,0,0,0,4,0,0,100,11,0,0,0,0,4,0,0
0,0,0,0,6,3,0,26,0,0,0,3,0,3,0,0,10,0,4,3,171,0,4,0,0,13,11,0,0,0,0,0,5,8,"14400",0,0,0,10,0,5,12,0,13,3,0,3,0,0,0,0,8,4,0,3,0,0,0,15,0,0,4,5,24,0,0,0,0,0,0,10,3,5,0,0,0,0,0,0,0,52,0,0,0,4,4,0,0,7,0,3,0,36,3,0,0,9,0,9,3,0,0,0,0,0,10,0,15,9,0,0,49,0,0,0,0,56,7,0,27,0,0,3,0,9,0,15,3,9,0,0,0,0,0,72,0,10,0,0,0,19,0,0,0,0,19,0,0,3,0,0,0,4,19,7,0,0,0,0,0,0,3,7,0,0,0,0,0,7,0,0,"Kiama (A)",0,0,5,0,0,0,0,0,0,37,3,0,3,0,0,0,0,0,0,3,0,30,22,0,0,0,0,0,0,0
0,0,0,3,145,20,7,283,9,3,0,7,10,10,0,7,63,4,79,41,1154,5,14,61,0,80,69,25,0,49,0,0,36,144,"14500",3,17,77,106,19,151,476,23,46,309,78,0,6,15,26,0,361,0,8,380,38,22,19,80,0,3,26,19,185,47,18,4,3,0,47,7,3,11,7,24,0,0,13,0,3,201,3,59,0,17,34,0,6,63,0,34,3,189,29,3,0,10,3,121,40,11,56,22,15,12,14,0,86,89,0,0,2043,0,0,0,3,523,23,19,58,0,0,44,3,146,493,38,15,26,0,0,13,0,8,278,0,33,6,5,4,41,0,0,245,81,137,0,33,98,20,4,8,32,532,141,19,18,16,0,10,0,40,21,13,22,4,0,5,76,0,27,"Ku-ring-gai (A)",0,0,9,20,8,0,20,21,0,189,3,72,34,81,33,51,19,3,71,78,0,365,36,3,0,13,146,230,8,3
0,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,3,6,0,0,0,0,0,0,4,"14550",0,0,0,3,0,11,3,0,4,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,10,0,0,3,0,3,0,26,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,17,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,"Kyogle (A)",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,28,7,0,0,0,0,3,0,0
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,"14600",0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lachlan (A)",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
0,0,0,4,26,0,0,65,5,0,0,0,0,4,0,0,15,3,11,3,351,6,0,9,0,18,19,14,0,18,4,0,11,18,"14700",0,9,11,62,0,129,35,3,10,74,6,0,0,3,8,3,31,5,0,88,4,10,11,15,0,0,3,14,119,121,12,5,0,0,3,5,0,0,4,84,0,0,38,0,0,119,0,10,0,3,10,0,8,20,0,6,0,59,11,0,3,0,3,21,5,5,3,7,0,5,15,0,80,24,0,0,230,0,0,0,0,177,6,4,17,4,0,37,0,32,77,8,0,13,0,0,4,0,0,79,0,19,0,3,0,3,3,0,16,17,37,0,3,37,9,0,0,9,107,78,0,3,6,0,5,0,5,7,0,23,0,0,3,39,0,6,"Lane Cove (A)",0,0,8,0,4,0,10,0,0,28,4,9,24,32,0,12,3,4,26,17,0,239,11,0,0,0,7,46,4,5
0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,3,0,0,0,0,6,3,"14750",0,0,0,0,0,22,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,3,10,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,"Leeton (A)",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,52,4,0,0,0,0,3,0,0
0,0,0,0,27,7,0,74,0,0,0,0,0,0,0,3,15,0,3,0,280,0,12,3,0,5,3,7,0,0,0,0,11,4,"14850",0,0,0,23,0,45,5,0,14,6,0,0,0,0,8,0,11,0,0,8,3,0,0,8,0,0,7,0,36,0,3,0,0,0,0,7,3,3,0,0,0,0,0,0,0,53,0,0,0,0,12,0,0,19,0,9,0,77,0,0,3,5,0,3,10,3,0,0,3,0,0,0,17,11,3,0,56,0,0,0,0,65,5,0,9,0,0,3,0,21,12,4,4,11,0,0,0,0,0,52,0,4,0,0,0,27,3,0,10,0,31,0,0,3,3,0,0,3,19,11,0,4,0,0,0,0,3,7,0,14,0,0,0,34,0,0,"Lismore (C)",0,0,3,0,0,0,3,0,0,69,0,3,0,0,8,3,0,0,14,3,0,130,8,3,0,0,4,9,0,0
0,0,0,0,7,0,0,18,0,0,0,0,3,3,0,0,3,0,0,0,110,3,7,0,0,8,3,0,0,0,0,0,0,4,"14870",0,0,0,3,0,22,5,0,13,8,0,0,0,0,0,0,0,0,0,9,0,0,9,8,0,0,9,5,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,4,0,0,20,0,0,0,27,0,0,0,4,0,3,4,0,0,0,0,0,3,0,7,0,0,0,11,0,0,0,0,18,0,0,8,0,0,0,0,7,3,3,0,4,0,0,0,0,0,47,0,3,0,0,0,10,0,0,0,0,19,0,0,3,3,3,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,4,"Lithgow (C)",0,0,0,0,0,0,0,0,0,31,0,0,3,4,4,4,0,0,0,0,0,73,14,0,0,0,0,0,0,0
0,0,0,36,30,5,0,210,32,0,3,55,9,14,0,24,10,46,6,3,1729,121,10,11,0,18,27,329,7,335,46,81,71,32,"14900",9,4,4,50,17,813,59,15,39,262,10,0,10,3,15,9,40,131,27,79,66,71,27,235,0,0,7,492,428,216,53,177,15,0,3,14,0,3,45,166,0,0,18,0,0,656,3,23,21,5,3,3,39,497,0,8,3,129,5,10,11,7,20,26,3,46,4,3,26,130,608,0,250,12,0,9,258,13,3,114,14,136,14,74,43,25,0,92,18,382,81,31,3,175,0,96,3,10,0,183,7,19,0,9,3,22,70,4,27,53,55,0,5,74,51,81,18,230,85,393,0,0,0,11,81,9,4,9,13,153,0,0,3,508,0,24,"Liverpool (C)",3,0,8,0,47,0,45,19,0,79,129,15,109,27,3,52,4,6,605,34,4,2285,42,3,17,49,9,48,46,130
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,"14920",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,"Liverpool Plains (A)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,"14950",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lockhart (A)",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
