m_se_europe_nfd_85_yrs_ov, f_bangladesh_45_54_yrs, m_taiwan_45_54_yrs, f_bangladesh_5_14_yrs, f_bosnia_herzegov_45_54_yrs, m_usa_75_84_yrs, f_bosnia_herzegov_55_64_yrs, m_taiwan_15_24_yrs, m_vietnam_65_74_yrs, m_se_europe_nfd_75_84_yrs, m_turkey_0_4_yrs, m_taiwan_85_yrs_ov, f_afghanistan_5_14_yrs, f_canada_55_64_yrs, f_bangladesh_25_44_yrs, m_sri_lanka_tot, m_zimbabwe_tot, f_australia_65_74_yrs, m_zimbabwe_75_84_yrs, f_chile_15_24_yrs, f_bosnia_herzegov_0_4_yrs, f_canada_0_4_yrs, m_vietnam_15_24_yrs, m_usa_85_yrs_ov, m_elsewhere_85_yrs_ov, m_wales_85_yrs_ov, m_wales_45_54_yrs, m_elsewhere_15_24_yrs, m_elsewhere_25_44_yrs, m_cob_ns_45_54_yrs, lga_code_2016, m_elsewhere_0_4_yrs, f_australia_0_4_yrs, m_vietnam_25_44_yrs, f_bangladesh_0_4_yrs, m_cob_ns_5_14_yrs, f_cambodia_75_84_yrs, f_bangladesh_55_64_yrs, f_chile_75_84_yrs, f_bangladesh_tot, f_chile_55_64_yrs, m_thailand_45_54_yrs, m_tot_85_yrs_ov, m_usa_65_74_yrs, m_elsewhere_55_64_yrs, m_turkey_tot, f_canada_5_14_yrs, m_cob_ns_tot, m_sri_lanka_0_4_yrs, m_taiwan_75_84_yrs, m_turkey_65_74_yrs, m_vietnam_5_14_yrs, m_sri_lanka_5_14_yrs, m_zimbabwe_45_54_yrs, f_chile_45_54_yrs, f_bosnia_herzegov_15_24_yrs, m_usa_5_14_yrs, f_bangladesh_15_24_yrs, m_wales_15_24_yrs, m_sri_lanka_15_24_yrs, m_thailand_15_24_yrs, m_zimbabwe_5_14_yrs, m_fyrom_45_54_yrs, m_fyrom_65_74_yrs, f_afghanistan_0_4_yrs, m_se_europe_nfd_15_24_yrs, m_tot_tot, f_chile_0_4_yrs, m_tot_75_84_yrs, m_tot_0_4_yrs, m_turkey_55_64_yrs, m_taiwan_55_64_yrs, m_zimbabwe_15_24_yrs, m_fyrom_75_84_yrs, m_se_europe_nfd_45_54_yrs, m_vietnam_tot, f_australia_5_14_yrs, f_afghanistan_45_54_yrs, m_wales_55_64_yrs, f_bosnia_herzegov_85_yrs_ov, m_fyrom_tot, f_cambodia_85_yrs_ov, m_taiwan_25_44_yrs, m_zimbabwe_0_4_yrs, f_cambodia_65_74_yrs, m_sri_lanka_75_84_yrs, f_afghanistan_75_84_yrs, f_bosnia_herzegov_tot, m_wales_75_84_yrs, m_thailand_85_yrs_ov, m_elsewhere_45_54_yrs, m_wales_tot, f_australia_15_24_yrs, m_taiwan_tot, f_canada_15_24_yrs, m_elsewhere_5_14_yrs, m_taiwan_5_14_yrs, m_wales_0_4_yrs, m_usa_tot, f_cambodia_45_54_yrs, m_usa_55_64_yrs, f_afghanistan_55_64_yrs, m_usa_0_4_yrs, f_canada_85_yrs_ov, m_turkey_45_54_yrs, f_bangladesh_85_yrs_ov, m_vietnam_45_54_yrs, m_vietnam_85_yrs_ov, m_sri_lanka_25_44_yrs, m_cob_ns_65_74_yrs, f_australia_tot, m_wales_25_44_yrs, m_zimbabwe_85_yrs_ov, m_fyrom_85_yrs_ov, m_tot_45_54_yrs, f_canada_25_44_yrs, m_se_europe_nfd_tot, f_australia_25_44_yrs, f_australia_45_54_yrs, f_chile_65_74_yrs, m_cob_ns_15_24_yrs, f_cambodia_tot, m_usa_15_24_yrs, f_cambodia_0_4_yrs, m_elsewhere_75_84_yrs, m_wales_5_14_yrs, f_cambodia_25_44_yrs, m_cob_ns_85_yrs_ov, m_tot_65_74_yrs, m_usa_45_54_yrs, f_bosnia_herzegov_65_74_yrs, m_thailand_25_44_yrs, m_thailand_tot, m_zimbabwe_25_44_yrs, m_tot_5_14_yrs, m_turkey_5_14_yrs, m_fyrom_5_14_yrs, m_sri_lanka_45_54_yrs, m_taiwan_0_4_yrs, f_cambodia_5_14_yrs, m_elsewhere_tot, m_cob_ns_75_84_yrs, m_turkey_75_84_yrs, m_wales_65_74_yrs, m_cob_ns_55_64_yrs, f_chile_85_yrs_ov, m_vietnam_0_4_yrs, m_taiwan_65_74_yrs, f_bosnia_herzegov_75_84_yrs, f_cambodia_15_24_yrs, m_tot_55_64_yrs, m_sri_lanka_85_yrs_ov, m_se_europe_nfd_65_74_yrs, f_bosnia_herzegov_25_44_yrs, m_thailand_55_64_yrs, m_zimbabwe_55_64_yrs, m_cob_ns_0_4_yrs, m_cob_ns_25_44_yrs, f_australia_85_yrs_ov, m_turkey_25_44_yrs, f_bangladesh_65_74_yrs, m_sri_lanka_65_74_yrs, m_sri_lanka_55_64_yrs, f_afghanistan_15_24_yrs, m_zimbabwe_65_74_yrs, m_thailand_0_4_yrs, f_afghanistan_85_yrs_ov, m_tot_15_24_yrs, f_chile_25_44_yrs, m_se_europe_nfd_25_44_yrs, m_fyrom_15_24_yrs, f_australia_75_84_yrs, m_thailand_75_84_yrs, f_canada_45_54_yrs, f_afghanistan_tot, m_thailand_5_14_yrs, m_thailand_65_74_yrs, lga_name_2016, f_chile_tot, f_canada_tot, f_bangladesh_75_84_yrs, f_afghanistan_25_44_yrs, f_canada_75_84_yrs, m_tot_25_44_yrs, m_vietnam_75_84_yrs, m_elsewhere_65_74_yrs, f_bosnia_herzegov_5_14_yrs, m_turkey_15_24_yrs, m_se_europe_nfd_5_14_yrs, m_se_europe_nfd_55_64_yrs, m_fyrom_0_4_yrs, m_se_europe_nfd_0_4_yrs, m_fyrom_55_64_yrs, f_cambodia_55_64_yrs, m_usa_25_44_yrs, f_australia_55_64_yrs, f_afghanistan_65_74_yrs, m_vietnam_55_64_yrs, f_chile_5_14_yrs, m_fyrom_25_44_yrs, f_canada_65_74_yrs, m_turkey_85_yrs_ov
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,297,0,0,0,0,0,0,0,0,0,0,3,58,"10850",0,201,3,0,23,0,0,0,0,0,0,67,0,4,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3613,0,210,235,0,0,0,0,0,3,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,359,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,38,3128,0,0,0,521,0,0,719,424,0,31,0,0,0,4,0,0,11,393,0,0,0,3,0,540,0,0,0,0,0,14,24,0,0,55,0,0,0,0,0,526,0,0,0,0,0,7,58,84,0,0,0,0,0,0,0,0,394,0,0,0,170,0,3,0,0,0,"Blayney (A)",0,3,0,0,0,729,0,3,0,0,0,0,0,0,0,0,0,399,0,0,0,0,0,0
0,0,3,0,0,14,3,3,0,0,0,0,0,17,0,36,18,3141,0,0,0,0,16,0,33,4,12,26,127,293,"10900",3,1973,40,0,175,0,0,4,0,12,0,554,40,116,11,4,1930,0,0,3,3,0,4,13,0,14,0,0,0,9,0,0,0,0,0,37119,0,1846,2167,3,0,0,0,6,57,4453,0,14,0,4,0,0,0,0,5,0,8,4,0,110,62,3624,12,4,26,3,0,194,6,36,0,3,0,0,0,0,0,8,299,30955,3,0,0,5215,37,27,7018,4168,10,154,21,16,0,69,0,10,42,4392,40,0,21,34,9,5056,0,0,10,0,0,650,131,3,23,337,0,0,0,0,0,5547,0,8,4,3,7,77,420,705,0,0,4,10,0,0,0,0,4335,10,4,0,1439,0,18,0,0,3,"Blue Mountains (C)",53,104,0,0,3,8016,0,143,0,0,0,7,0,0,0,3,40,4437,0,0,3,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,128,0,0,0,0,0,0,0,0,0,0,0,30,"10950",0,97,0,0,17,0,0,0,0,0,0,22,0,0,0,0,178,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1355,0,94,91,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,1120,0,0,0,213,0,0,237,157,0,25,0,0,0,0,0,0,7,132,0,0,0,0,0,182,0,0,0,0,0,4,13,0,0,20,0,0,0,0,0,145,0,0,0,0,0,17,42,29,0,0,0,0,0,0,0,0,166,0,0,0,83,0,0,0,0,0,"Bogan (A)",0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0
0,86,4,20,4,3,10,10,3,3,0,0,0,0,319,53,14,550,0,7,0,0,4,0,30,0,7,109,583,223,"11100",7,1247,55,7,133,0,20,13,521,35,7,265,0,223,198,4,1654,0,0,22,3,0,0,20,3,4,58,3,6,19,0,3,10,0,5,23229,0,953,1495,37,3,0,5,8,111,2022,0,3,0,32,0,45,0,3,3,0,34,0,0,201,23,1737,70,0,43,0,3,55,7,10,3,0,0,61,0,23,0,21,120,11185,7,0,0,2957,21,42,3121,1211,40,211,31,9,0,117,0,11,21,1500,9,4,112,153,8,2586,0,0,8,0,0,1537,78,12,3,173,3,0,3,3,4,2190,0,3,8,4,3,92,602,208,42,9,7,9,0,0,0,0,3307,39,4,0,339,0,0,11,10,3,"Botany Bay (C)",163,31,0,4,0,7985,5,211,0,6,0,11,0,0,7,3,21,758,0,13,0,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,4,45,"11150",0,90,0,0,35,0,0,0,0,0,0,11,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301,0,48,109,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,995,0,0,0,201,0,0,265,137,0,23,0,0,0,0,0,0,3,111,0,0,0,0,0,202,0,0,0,0,0,7,15,0,0,48,0,0,0,0,0,179,0,0,0,0,0,26,62,17,0,0,0,0,0,0,0,0,135,0,0,0,37,0,0,0,0,0,"Bourke (A)",0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,3,17,"11200",0,51,0,0,12,0,0,0,0,0,0,10,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,0,26,69,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,704,0,0,0,145,0,0,163,112,0,9,0,0,0,0,0,0,3,56,0,0,0,0,0,131,0,0,0,0,0,6,0,0,0,19,0,0,0,0,0,113,0,0,0,0,0,7,27,10,0,0,0,0,0,0,0,0,102,0,0,0,21,0,0,0,0,0,"Brewarrina (A)",0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0
0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6,3,252,0,0,0,0,0,0,0,0,0,0,12,44,"14300",0,158,10,0,35,0,0,0,0,0,0,40,0,7,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3574,0,139,162,0,0,0,0,0,11,332,0,0,0,0,0,26,0,0,0,0,0,0,0,3,0,253,41,0,0,0,0,6,0,0,0,0,0,0,0,3,0,6,37,2247,0,0,0,474,0,0,481,298,0,41,0,0,0,3,0,0,11,310,0,0,0,0,0,409,0,0,0,0,0,20,15,0,0,59,0,0,0,0,0,473,0,0,0,0,0,17,65,57,0,0,0,0,0,0,0,0,435,0,0,0,120,0,0,0,0,0,"Junee (A)",0,0,0,0,0,1115,0,0,0,0,0,0,0,0,0,0,3,306,0,0,0,0,0,0
0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,6,3,1507,0,0,0,0,0,0,9,0,3,4,21,209,"14350",0,703,3,0,133,0,0,0,0,0,0,324,8,14,0,0,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14447,0,991,769,0,0,0,0,0,9,1518,0,0,0,0,0,12,0,0,0,0,0,3,0,13,17,1276,13,0,0,0,0,26,0,3,0,0,0,0,0,3,0,3,231,11891,0,0,0,1833,0,6,2280,1502,0,127,0,0,0,13,0,0,36,2096,3,0,3,6,0,1738,0,0,0,0,0,97,123,0,5,258,0,0,0,0,0,2326,0,3,0,0,0,46,248,434,0,0,0,0,0,0,0,0,1579,0,0,0,788,0,3,0,3,0,"Kempsey (A)",3,13,0,0,0,2797,0,27,0,0,0,0,0,0,0,0,6,1879,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,852,0,0,0,0,0,0,0,0,0,0,11,127,"11250",0,444,0,0,52,0,0,0,0,0,0,194,0,4,0,0,754,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8615,0,504,496,0,0,0,0,0,3,913,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,851,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,124,7897,0,0,0,1190,0,4,1747,1016,0,59,0,0,0,3,0,0,32,1011,0,0,0,0,0,985,0,0,0,0,0,40,56,0,0,118,0,0,0,0,0,1320,0,0,0,0,0,27,157,331,0,0,0,0,0,0,0,0,990,0,0,0,604,0,3,0,0,0,"Broken Hill (C)",0,4,0,0,0,1924,0,14,0,0,0,0,0,0,0,0,3,1139,0,0,0,0,0,0
0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,4,918,0,0,0,0,0,0,0,0,0,0,6,105,"13910",0,491,0,0,76,0,0,0,3,3,0,178,0,9,0,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9088,0,591,565,0,0,0,0,0,0,1130,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,935,0,0,3,0,0,12,3,3,0,0,0,0,0,0,0,0,120,7989,0,0,0,1166,3,4,1591,1054,0,54,3,0,0,4,0,0,23,1212,3,0,0,0,0,1293,0,0,0,0,0,37,67,0,0,132,0,0,0,0,0,1288,0,3,0,0,0,27,140,288,0,0,0,0,0,0,0,0,998,0,0,0,547,0,3,0,0,0,"Hilltops (A)",3,3,0,0,0,1800,0,11,0,0,0,0,0,0,0,0,0,1024,0,0,0,0,0,0
3,14,31,0,4,11,6,26,20,3,0,0,0,23,31,813,122,3420,0,3,0,0,11,5,70,0,34,170,576,347,"14000",18,3531,95,0,223,0,4,7,64,18,18,1389,25,256,47,12,2422,4,8,0,13,34,23,19,0,78,3,11,56,24,5,0,0,0,0,69634,0,3217,4383,13,38,11,0,3,257,7869,24,12,0,5,0,126,0,4,34,4,23,6,0,377,100,6556,268,16,151,11,3,392,5,49,13,10,5,14,0,62,3,218,243,42947,15,0,0,10117,62,36,8099,5380,28,244,34,59,0,143,3,9,94,5807,59,0,65,130,48,10024,3,0,184,6,0,1979,192,0,15,283,6,3,25,0,3,8336,14,6,11,14,28,127,676,1542,8,3,81,183,4,9,0,0,9263,12,6,0,2217,0,41,87,10,0,"Hornsby (A)",93,188,0,26,4,17096,4,216,0,0,0,7,0,0,0,5,102,4333,15,49,0,3,20,0
0,0,0,0,6,0,4,0,3,0,0,0,0,0,3,18,13,409,0,0,0,0,0,0,28,3,0,10,44,53,"14100",0,310,11,0,35,0,0,0,3,0,3,249,9,21,15,0,401,0,0,0,0,0,3,0,0,13,0,0,0,3,0,0,0,0,0,6987,0,380,388,3,3,0,3,0,25,786,3,0,0,4,0,4,0,0,0,3,4,4,0,28,8,556,17,0,4,0,0,52,0,8,4,0,0,7,0,6,0,5,44,4663,3,0,0,955,7,10,945,628,3,50,0,13,0,21,0,0,30,691,8,0,0,6,5,1040,0,0,6,0,0,182,34,0,0,50,0,0,0,0,0,780,0,0,0,0,0,20,83,257,0,0,3,4,0,0,0,0,1171,3,0,0,248,0,0,9,0,0,"Hunters Hill (A)",12,12,0,0,0,1337,3,15,0,0,0,0,0,0,0,0,4,527,0,4,0,0,5,0
5,15,11,10,13,9,6,16,121,13,0,0,0,37,115,173,49,2625,0,5,0,3,170,3,99,0,32,192,1486,1029,"14170",31,4762,512,0,514,9,11,7,170,18,53,1168,40,457,229,14,7037,0,0,20,49,4,17,31,0,69,19,0,16,57,0,25,37,0,0,88736,3,3087,5419,28,5,4,38,19,1456,7087,0,24,3,158,3,108,0,3,7,0,62,3,0,542,128,6805,155,20,86,7,0,714,16,65,0,26,0,48,0,242,25,78,497,54304,44,0,3,12466,185,91,19222,7139,39,699,76,57,0,299,0,24,97,5819,134,4,380,556,25,8896,3,0,30,0,3,3653,282,5,14,746,6,10,3,7,3,8879,3,22,17,37,4,340,2843,779,112,0,10,17,0,0,3,0,9595,79,13,0,1065,3,48,9,13,10,"Inner West (A)",188,342,0,6,4,33409,46,468,0,14,0,17,0,0,31,17,307,4815,0,276,0,20,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,773,0,0,0,0,0,0,0,0,3,4,16,111,"14200",0,498,6,0,67,0,0,0,0,0,0,139,0,8,0,0,745,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8061,0,552,535,0,0,0,0,0,3,1003,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,802,4,0,6,0,0,53,0,8,0,0,0,0,0,0,0,0,118,7052,0,0,0,995,0,0,1472,876,0,78,0,7,0,4,0,0,11,961,8,0,0,3,0,1130,0,0,0,0,0,40,65,0,0,120,0,0,0,0,0,1077,0,0,0,0,0,29,150,215,0,0,0,0,0,0,0,0,1012,0,0,0,515,0,0,0,3,0,"Inverell (A)",0,9,0,0,0,1661,0,8,0,0,0,0,0,0,0,0,19,903,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1011,0,0,0,0,0,0,6,0,3,4,19,122,"14400",0,506,0,0,60,0,0,0,0,3,0,249,9,17,0,3,712,0,0,0,0,0,4,4,0,0,0,0,0,9,0,3,3,0,0,10528,0,684,566,0,0,0,0,0,3,1089,0,5,0,12,0,0,0,0,0,0,3,0,0,12,13,959,0,3,3,0,0,36,0,8,0,0,0,0,0,0,0,3,97,8631,0,0,0,1361,10,3,1717,1103,0,64,3,3,0,14,0,0,35,1379,3,0,7,16,3,1308,0,0,0,0,0,112,56,0,3,123,0,0,0,0,0,1685,0,0,0,0,0,24,135,304,0,0,0,0,0,0,0,0,1244,0,0,0,554,0,4,0,0,0,"Kiama (A)",6,31,0,0,3,2048,0,32,0,0,0,0,0,0,6,0,7,1384,0,0,0,0,7,0
0,0,42,0,3,16,3,35,12,6,0,0,0,31,6,266,138,2958,3,0,0,0,0,4,54,5,21,110,399,308,"14500",20,2638,75,0,211,0,0,5,14,11,14,1492,29,243,47,21,2052,0,3,3,0,3,43,14,0,131,0,0,14,9,0,7,0,0,0,56657,0,3143,3095,13,47,9,3,8,166,6704,4,16,0,10,0,207,0,0,11,0,7,4,0,333,83,5495,400,19,120,20,0,523,3,59,0,20,0,14,0,39,0,72,184,34665,8,0,0,8698,53,33,5378,4436,22,282,20,84,0,122,4,6,153,4938,102,0,35,91,42,9202,3,0,77,6,0,1558,161,0,19,232,0,0,39,0,3,6548,7,3,0,6,32,81,425,1600,10,0,33,56,0,9,3,0,8068,11,3,0,2218,3,51,16,14,4,"Ku-ring-gai (A)",68,197,0,5,7,11484,5,150,0,0,0,5,0,0,3,0,81,3233,0,30,0,3,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,414,0,0,0,0,0,0,0,0,3,0,7,99,"14550",0,179,0,0,51,0,0,0,0,0,0,84,0,12,0,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4529,0,292,197,0,0,0,0,0,0,473,0,0,0,0,0,3,0,0,0,0,0,0,0,7,4,338,3,0,3,0,0,14,0,4,0,0,0,0,0,0,0,0,76,3546,0,0,0,669,3,3,626,525,0,39,0,0,0,0,0,0,10,650,0,0,0,3,0,545,0,0,0,0,0,37,42,0,0,108,0,0,0,0,0,930,0,3,0,0,0,17,72,131,0,0,0,0,0,0,0,0,437,0,0,0,231,0,0,0,4,0,"Kyogle (A)",0,9,0,0,0,726,0,12,0,0,0,0,0,0,0,0,0,638,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,249,0,0,0,0,0,0,3,0,0,0,3,46,"14600",0,209,0,0,51,0,0,0,0,0,0,66,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100,0,232,258,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,58,2577,0,0,0,340,3,0,572,290,0,47,0,0,0,4,0,0,10,334,0,0,4,4,0,440,0,0,0,0,0,13,38,0,0,50,0,0,0,0,0,436,0,0,0,0,0,27,82,89,0,0,0,0,0,0,0,0,327,0,0,0,181,0,0,0,0,0,"Lachlan (A)",0,3,0,0,0,670,0,4,0,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0
3,0,0,3,4,11,4,0,3,11,0,0,0,25,16,85,52,8976,0,0,0,0,3,0,55,4,32,52,204,673,"14650",3,5472,17,3,331,0,0,3,30,12,5,2111,28,125,11,3,4526,0,0,3,3,5,3,11,0,34,0,4,3,11,0,19,41,0,0,96294,0,5692,6122,4,0,5,28,7,49,11089,0,24,0,128,0,7,0,4,6,0,26,20,0,145,131,10242,6,9,42,0,0,227,8,33,0,6,0,3,0,21,0,24,659,85855,25,0,7,12709,60,52,19885,11098,14,419,33,18,0,103,0,15,188,10626,43,5,34,77,17,12446,0,0,13,0,0,896,416,0,26,669,0,0,0,4,3,12605,0,19,5,4,9,151,1007,2636,3,0,5,15,0,7,9,0,11960,10,3,0,5341,0,28,0,13,0,"Lake Macquarie (C)",48,136,0,0,5,22030,0,159,0,0,0,16,0,0,29,3,50,11112,0,4,0,7,12,0
0,9,3,0,0,3,0,3,6,4,0,0,0,13,27,67,29,756,0,3,0,0,3,0,13,0,4,39,358,112,"14700",17,1059,26,0,68,0,0,6,42,4,0,265,16,65,32,3,877,0,0,3,3,0,7,6,0,35,4,0,3,4,0,0,0,0,0,17733,0,631,1231,6,3,0,3,4,54,1678,0,4,0,12,0,37,0,0,3,0,10,3,0,79,28,1286,56,7,40,0,0,181,3,26,0,0,0,3,0,10,0,38,66,10659,11,0,0,2249,30,18,2786,1294,4,78,10,26,0,31,0,3,16,1303,29,0,29,50,14,2210,0,0,11,0,0,698,34,3,6,91,0,0,4,3,0,1739,0,0,0,0,4,50,358,320,18,0,0,12,0,0,0,0,2158,10,4,0,442,0,11,3,3,3,"Lane Cove (A)",30,66,0,0,4,5951,0,50,0,0,0,4,0,0,4,0,46,1023,0,8,0,4,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,391,0,0,0,0,0,0,0,0,0,3,9,88,"14750",0,326,0,0,56,0,0,0,0,0,0,84,0,3,0,0,570,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,5530,0,337,338,0,0,0,0,0,3,697,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65,4597,0,0,0,757,6,0,978,589,0,62,0,0,0,4,0,0,11,528,0,0,3,3,0,805,0,0,3,0,0,30,47,0,0,90,0,0,0,0,0,711,0,0,0,0,0,22,122,116,0,0,0,0,0,0,0,0,764,0,0,0,260,0,0,3,0,0,"Leeton (A)",0,5,0,3,0,1205,0,3,0,0,0,0,0,0,0,0,0,559,0,0,0,0,0,0
0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,7,23,1686,0,0,0,0,0,0,4,0,0,22,46,260,"14850",5,1023,6,0,160,0,0,0,3,0,0,398,18,47,0,3,1817,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,20975,0,1013,1142,0,0,7,0,0,19,2431,0,0,0,0,0,7,0,0,0,0,0,0,0,29,11,2251,9,3,18,0,0,79,0,12,0,0,0,0,0,3,0,3,237,18158,0,0,0,2946,16,3,4088,2498,0,232,7,3,0,17,0,0,57,2219,12,0,4,8,4,2824,0,0,0,0,0,220,105,0,6,340,0,0,0,0,0,3330,0,3,0,0,5,58,373,554,0,0,0,0,0,3,0,0,2631,3,0,0,1002,0,5,0,0,0,"Lismore (C)",3,47,0,0,0,4477,0,29,0,0,0,0,0,0,0,0,20,2618,0,3,0,0,12,0
0,0,3,0,0,0,0,0,0,0,0,0,0,7,3,4,0,950,0,0,0,0,0,0,0,0,5,4,27,162,"14870",0,525,16,0,94,0,0,0,3,0,0,190,3,17,3,0,1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10689,0,650,597,0,0,0,0,3,23,1030,0,3,0,4,0,0,0,0,0,0,3,3,0,17,20,926,3,0,0,0,0,18,0,7,0,0,0,0,0,3,0,3,198,8255,4,0,0,1449,5,5,1799,1089,5,98,4,0,0,15,0,3,25,1426,0,0,3,5,0,1241,0,0,0,0,0,103,86,0,3,183,0,0,0,0,0,1547,0,0,0,0,0,58,241,250,0,0,0,0,0,0,0,0,1239,0,0,0,539,0,3,0,0,0,"Lithgow (C)",3,11,0,0,0,2361,0,28,0,0,0,0,0,0,0,0,8,1150,0,3,0,0,0,0
4,50,6,11,162,0,120,8,191,34,3,0,0,3,203,287,177,1837,0,15,0,4,170,0,73,0,3,488,1969,1058,"14900",55,6757,1129,0,939,26,23,28,325,144,27,827,3,1053,339,10,7712,3,0,27,67,19,46,187,43,22,27,0,21,32,23,122,103,0,10,101351,0,2895,8052,41,4,47,19,124,3055,12295,10,8,3,564,10,18,0,70,9,3,703,0,0,1353,31,9998,53,15,287,8,0,140,182,12,10,4,0,123,0,780,13,76,546,52385,8,0,3,13598,24,499,12529,4481,106,1068,930,22,0,268,3,404,93,6177,17,68,154,251,52,15657,9,0,57,0,10,6304,291,13,3,820,13,12,5,32,68,10216,8,85,271,17,10,531,2364,473,98,6,36,61,23,4,0,0,15076,164,134,29,1155,0,10,119,8,8,"Liverpool (C)",648,61,0,71,0,28859,57,746,5,30,0,102,3,0,123,164,56,2861,0,630,5,151,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,0,0,4,50,"14920",0,183,0,0,45,0,0,0,0,0,0,78,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870,0,267,256,0,0,0,0,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,330,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,60,3206,0,0,0,493,0,0,680,406,0,30,0,0,0,3,0,0,6,494,0,0,0,0,0,512,0,0,0,0,0,9,38,0,0,87,0,0,0,0,0,603,0,0,0,0,0,14,77,91,0,0,0,0,0,0,0,0,387,0,0,0,224,0,0,0,0,0,"Liverpool Plains (A)",0,3,0,0,0,780,0,0,0,0,0,0,0,0,0,0,0,470,0,0,0,0,0,0
