p_iran_tot, p_ireland_65_74_yrs, p_korea_south_5_14_yrs, p_nthern_ireland_25_44_yrs, p_hong_kong_5_14_yrs, p_italy_75_84_yrs, p_italy_0_4_yrs, p_iraq_0_4_yrs, p_iraq_75_84_yrs, p_myanmar_25_44_yrs, p_japan_65_74_yrs, p_pakistan_0_4_yrs, p_myanmar_0_4_yrs, p_myanmar_75_84_yrs, p_new_zealand_0_4_yrs, p_india_55_64_yrs, p_nepal_45_54_yrs, p_myanmar_55_64_yrs, p_japan_45_54_yrs, p_iran_25_44_yrs, p_greece_5_14_yrs, p_netherlands_0_4_yrs, p_myanmar_45_54_yrs, p_ireland_55_64_yrs, p_malaysia_tot, p_nthern_ireland_5_14_yrs, p_malta_85_yrs_ov, p_malta_65_74_yrs, p_myanmar_65_74_yrs, p_iraq_55_64_yrs, p_hong_kong_85_yrs_ov, lga_code_2016, p_myanmar_5_14_yrs, p_korea_south_0_4_yrs, p_indonesia_85_yrs_ov, p_netherlands_5_14_yrs, p_malta_15_24_yrs, p_myanmar_15_24_yrs, p_korea_south_15_24_yrs, p_malta_55_64_yrs, p_lebanon_75_84_yrs, p_iraq_tot, p_italy_25_44_yrs, p_korea_south_tot, p_ireland_0_4_yrs, p_lebanon_0_4_yrs, p_nthern_ireland_75_84_yrs, p_mauritius_tot, p_nthern_ireland_0_4_yrs, p_iraq_15_24_yrs, p_indonesia_75_84_yrs, p_nepal_55_64_yrs, p_ireland_85_yrs_ov, p_netherlands_75_84_yrs, p_pakistan_55_64_yrs, p_iran_65_74_yrs, p_iran_75_84_yrs, p_india_45_54_yrs, p_malaysia_25_44_yrs, p_hong_kong_15_24_yrs, p_pakistan_15_24_yrs, p_greece_tot, p_india_65_74_yrs, p_ireland_75_84_yrs, p_hong_kong_45_54_yrs, p_mauritius_25_44_yrs, p_malta_25_44_yrs, p_nepal_15_24_yrs, p_india_75_84_yrs, p_hong_kong_0_4_yrs, p_myanmar_tot, p_greece_65_74_yrs, p_hong_kong_tot, p_malaysia_45_54_yrs, p_iran_5_14_yrs, p_iran_45_54_yrs, p_mauritius_85_yrs_ov, p_nepal_5_14_yrs, p_nepal_65_74_yrs, p_japan_tot, p_new_zealand_25_44_yrs, p_hong_kong_25_44_yrs, p_iran_0_4_yrs, p_iran_85_yrs_ov, p_japan_55_64_yrs, p_indonesia_65_74_yrs, p_japan_0_4_yrs, p_india_0_4_yrs, p_ireland_15_24_yrs, p_japan_5_14_yrs, p_mauritius_75_84_yrs, p_pakistan_tot, p_nepal_0_4_yrs, p_netherlands_tot, p_iran_15_24_yrs, p_korea_south_45_54_yrs, p_nthern_ireland_15_24_yrs, p_iraq_25_44_yrs, p_indonesia_5_14_yrs, p_myanmar_85_yrs_ov, p_pakistan_45_54_yrs, p_korea_south_85_yrs_ov, p_new_zealand_45_54_yrs, p_indonesia_0_4_yrs, p_indonesia_25_44_yrs, p_lebanon_15_24_yrs, p_netherlands_15_24_yrs, p_pakistan_25_44_yrs, p_greece_25_44_yrs, p_nthern_ireland_85_yrs_ov, p_nepal_85_yrs_ov, p_nthern_ireland_65_74_yrs, p_indonesia_15_24_yrs, p_lebanon_85_yrs_ov, p_ireland_45_54_yrs, p_mauritius_5_14_yrs, p_mauritius_0_4_yrs, p_netherlands_65_74_yrs, p_korea_south_25_44_yrs, p_nepal_75_84_yrs, p_japan_15_24_yrs, p_iraq_85_yrs_ov, p_iraq_5_14_yrs, p_hong_kong_75_84_yrs, p_new_zealand_55_64_yrs, p_ireland_25_44_yrs, p_indonesia_45_54_yrs, p_mauritius_55_64_yrs, p_malta_75_84_yrs, p_new_zealand_75_84_yrs, p_malaysia_5_14_yrs, p_new_zealand_tot, p_india_5_14_yrs, p_indonesia_55_64_yrs, p_malaysia_0_4_yrs, p_greece_75_84_yrs, p_india_85_yrs_ov, p_new_zealand_5_14_yrs, p_italy_85_yrs_ov, p_malaysia_65_74_yrs, p_netherlands_85_yrs_ov, p_nthern_ireland_45_54_yrs, p_korea_south_55_64_yrs, p_iraq_45_54_yrs, p_greece_55_64_yrs, p_japan_25_44_yrs, p_malta_tot, p_malaysia_15_24_yrs, p_malaysia_75_84_yrs, p_new_zealand_65_74_yrs, p_malta_5_14_yrs, p_nthern_ireland_55_64_yrs, p_italy_65_74_yrs, p_netherlands_45_54_yrs, p_indonesia_tot, p_iran_55_64_yrs, p_pakistan_85_yrs_ov, p_italy_5_14_yrs, p_lebanon_5_14_yrs, p_mauritius_65_74_yrs, p_india_15_24_yrs, p_italy_15_24_yrs, p_greece_45_54_yrs, p_korea_south_65_74_yrs, p_greece_15_24_yrs, p_greece_85_yrs_ov, p_greece_0_4_yrs, p_nepal_25_44_yrs, p_new_zealand_15_24_yrs, p_malta_0_4_yrs, p_lebanon_65_74_yrs, p_lebanon_tot, p_malaysia_55_64_yrs, p_iraq_65_74_yrs, p_italy_45_54_yrs, p_korea_south_75_84_yrs, lga_name_2016, p_japan_85_yrs_ov, p_india_tot, p_nepal_tot, p_malaysia_85_yrs_ov, p_japan_75_84_yrs, p_lebanon_45_54_yrs, p_pakistan_5_14_yrs, p_hong_kong_55_64_yrs, p_italy_tot, p_pakistan_65_74_yrs, p_lebanon_55_64_yrs, p_ireland_5_14_yrs, p_lebanon_25_44_yrs, p_new_zealand_85_yrs_ov, p_nthern_ireland_tot, p_mauritius_15_24_yrs, p_netherlands_55_64_yrs, p_netherlands_25_44_yrs, p_hong_kong_65_74_yrs, p_mauritius_45_54_yrs, p_pakistan_75_84_yrs, p_ireland_tot, p_india_25_44_yrs, p_italy_55_64_yrs, p_malta_45_54_yrs
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"56160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Murchison (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,3,3,0,12,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,11,28,0,0,0,4,0,0,"56230",0,0,0,3,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,6,0,0,0,5,0,3,0,4,10,6,0,0,0,0,3,0,9,0,10,10,0,0,0,0,0,0,135,3,0,0,0,0,0,3,0,0,0,0,0,87,0,0,0,0,0,0,0,0,91,0,4,0,0,0,0,0,0,4,4,0,4,0,0,34,0,0,0,0,0,0,80,14,0,0,3,14,3,440,0,0,0,0,0,24,5,3,8,5,0,0,3,0,6,3,0,67,0,0,26,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,3,0,3,0,"Murray (S)",0,34,0,0,0,0,0,3,46,0,0,3,0,3,16,0,12,5,0,0,0,53,11,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"56370",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,21,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Narembeen (S)",0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0
51,8,4,3,13,14,0,0,0,3,7,0,0,6,0,37,0,13,8,22,3,3,3,29,591,0,0,0,4,0,3,"56580",0,0,0,19,0,0,3,0,0,15,9,30,0,0,0,14,0,0,8,0,4,3,3,8,0,53,143,24,4,27,30,3,20,0,0,0,12,8,29,9,148,101,0,13,0,0,0,66,75,33,0,3,11,9,3,3,3,3,3,24,0,101,0,3,0,5,4,3,4,0,65,0,51,0,10,12,0,3,0,11,9,0,21,0,0,18,11,0,8,0,4,8,58,24,16,4,0,6,21,299,11,22,3,3,4,27,7,114,11,10,3,7,7,18,4,32,57,38,0,6,14,15,117,6,0,4,0,0,21,6,0,3,0,6,0,3,19,0,0,6,101,0,12,0,"Nedlands (C)",0,251,3,15,3,0,6,20,84,0,0,9,0,3,31,0,15,10,22,9,0,109,79,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"57350",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,"Quairading (S)",0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,"56460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,19,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,19,8,0,0,0,3,0,95,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,9,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,"Narrogin (S)",0,30,3,0,0,0,0,0,12,0,0,0,0,0,3,0,4,0,0,0,0,15,18,3,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,11,0,0,0,0,0,0,"56930",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,3,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,6,5,0,0,0,0,0,20,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Peppermint Grove (S)",0,11,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"57420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,62,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,"Ravensthorpe (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0
63,65,7,71,0,48,0,0,0,35,9,3,0,8,116,53,0,11,13,37,3,0,23,69,285,26,0,19,15,0,0,"57490",0,0,4,9,0,3,3,9,0,12,22,71,8,0,36,109,0,3,3,0,13,66,3,0,4,91,111,6,0,23,71,48,7,35,3,0,43,0,94,3,52,60,8,11,4,3,0,94,2542,29,0,0,7,11,0,14,31,14,7,64,3,483,5,6,26,3,30,0,8,0,1138,5,115,3,10,29,4,5,0,60,26,0,77,12,0,161,48,0,6,0,0,0,772,246,32,16,4,106,26,6755,50,12,5,6,16,890,17,23,29,57,0,0,8,52,35,10,14,294,0,34,72,57,240,3,0,8,4,15,61,9,0,3,0,0,0,34,882,0,0,24,38,0,36,0,"Rockingham (C)",0,789,41,7,0,6,14,5,265,11,0,102,13,21,315,8,81,63,0,16,0,649,388,49,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"65010",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,42,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,"Southern Midlands (M)",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"65210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tasman (M)",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0
3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,12,0,0,0,0,0,0,"65410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,3,3,5,0,0,0,0,0,0,0,3,7,3,0,0,0,0,0,3,43,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,26,0,3,0,0,0,0,0,0,6,0,0,0,0,0,26,0,0,0,0,0,0,33,0,3,0,4,14,0,164,0,0,0,0,0,8,0,0,3,0,0,0,0,0,4,3,0,25,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4,0,0,0,"Waratah/Wynyard (M)",0,15,0,0,0,0,0,0,10,0,0,0,0,0,12,0,8,3,0,0,0,19,3,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"57630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sandstone (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,16,0,4,0,7,0,0,0,11,0,0,0,6,13,25,0,0,0,9,0,0,8,17,101,0,0,3,3,0,0,"57700",3,0,0,3,0,0,0,3,0,4,4,16,0,0,6,59,0,0,3,0,0,24,0,3,0,35,48,0,4,5,10,3,0,42,0,0,9,0,28,0,12,14,0,0,0,0,0,10,394,7,0,0,0,0,0,14,0,0,0,46,0,169,0,0,0,3,9,0,3,0,171,0,18,0,7,31,0,0,0,0,0,0,7,5,0,57,11,0,0,0,0,0,126,40,0,0,0,11,3,940,25,0,0,0,0,99,6,5,3,10,0,0,3,3,5,3,8,40,0,8,25,17,34,8,0,0,0,0,27,0,0,0,0,0,0,9,87,0,0,3,15,0,9,0,"Serpentine-Jarrahdale (S)",0,512,10,0,0,0,8,4,62,4,0,6,0,0,22,3,26,30,0,3,0,90,367,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"57770",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"Shark Bay (S)",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0
392,26,18,19,3,37,3,8,0,27,5,5,0,13,14,69,0,29,27,235,4,0,16,45,1154,0,0,4,17,12,3,"57840",3,3,3,0,0,12,53,3,4,114,73,279,4,0,9,124,0,6,14,0,8,18,3,11,4,96,448,47,14,67,66,13,27,56,0,13,28,0,118,17,218,139,22,54,0,0,0,189,276,71,5,3,15,31,9,24,8,24,7,82,0,124,25,37,7,44,38,6,4,0,159,7,219,3,6,51,16,3,0,9,117,0,36,4,0,39,137,0,14,0,17,6,167,258,77,14,0,20,15,829,42,60,3,16,15,23,29,111,9,17,17,13,11,89,13,205,62,85,0,13,77,11,564,27,0,5,3,9,78,10,3,3,0,4,0,43,74,0,8,30,162,7,30,7,"South Perth (C)",0,868,58,8,9,5,3,47,311,0,3,5,3,3,71,25,17,21,12,5,0,415,452,49,4
1073,170,23,146,38,1055,15,5,6,525,24,34,10,88,51,359,9,201,115,559,13,3,215,149,2588,5,4,25,130,61,3,"57910",43,3,14,27,0,137,50,20,0,802,518,505,20,0,37,524,3,140,13,3,22,117,21,39,14,453,996,85,126,867,324,86,88,231,0,65,186,7,1394,211,733,332,80,164,13,13,0,616,2283,362,12,8,31,47,8,132,123,51,29,783,7,628,105,41,14,347,47,37,41,0,766,11,341,8,11,487,38,14,0,51,94,0,182,17,3,179,356,0,43,4,72,14,775,1962,98,83,26,99,140,5131,363,46,34,332,82,301,479,289,63,46,18,152,114,343,84,232,135,350,0,39,1132,53,707,94,0,60,6,55,840,82,46,8,0,116,0,233,487,0,7,105,398,17,253,5,"Stirling (C)",5,6603,332,30,7,11,61,88,4080,3,25,72,30,24,352,43,69,105,43,54,9,2787,3860,496,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"57000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Perenjori (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"65610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,3,0,0,0,3,0,60,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,"West Coast (M)",0,12,0,0,0,0,0,0,5,0,0,0,0,0,7,0,8,0,0,0,0,3,5,0,0
20,3,3,0,4,18,0,0,0,0,0,0,0,0,0,11,0,0,3,9,0,0,3,9,38,0,0,4,0,0,0,"65810",0,0,0,0,0,0,6,0,0,0,0,22,0,0,4,5,0,0,0,0,3,44,0,0,0,10,12,7,0,14,3,8,7,0,0,0,6,0,3,0,26,7,0,12,0,0,0,12,56,8,0,0,4,3,0,0,3,0,0,5,0,188,0,0,0,0,0,0,0,0,66,0,3,0,0,4,0,0,0,6,0,0,5,0,0,84,7,0,3,0,0,0,71,3,0,4,0,8,0,283,4,0,0,5,3,16,13,9,15,8,0,0,0,3,7,0,0,39,0,3,10,7,10,0,0,0,0,0,5,0,3,3,0,0,0,3,17,0,0,3,6,0,0,3,"West Tamar (M)",0,74,3,0,0,0,3,3,44,0,0,0,0,4,26,0,28,9,0,0,0,33,28,3,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,"58330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,33,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,38,3,0,0,0,5,0,139,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,19,0,5,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,"Toodyay (S)",0,6,0,0,0,0,0,0,15,0,0,0,0,0,10,0,7,0,0,0,0,15,0,4,0
0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,"58820",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,19,0,3,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,22,0,0,0,0,8,0,92,3,0,0,0,0,3,5,0,3,0,0,0,0,0,0,0,0,10,0,0,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,3,0,"Waroona (S)",0,6,0,0,0,0,0,0,68,0,0,0,0,0,0,0,3,3,0,0,0,7,4,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"58400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trayning (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,16,0,0,0,10,0,0,0,17,0,0,0,0,25,38,5,0,7,6,0,0,0,4,31,5,0,0,0,0,0,"70200",0,0,0,0,0,0,6,7,0,0,20,40,0,0,0,7,0,0,0,0,0,4,0,0,0,66,16,3,3,11,5,3,3,0,0,0,4,0,17,0,46,5,0,7,0,3,0,38,294,27,0,0,3,0,0,8,0,0,0,33,0,72,0,0,0,0,0,0,3,0,151,0,10,0,0,25,3,0,0,3,3,0,9,0,0,10,34,0,4,0,0,0,142,40,6,3,0,11,0,872,77,6,0,3,0,107,7,0,8,7,0,0,0,24,10,3,0,40,0,0,19,10,26,0,0,0,0,0,26,0,0,0,0,0,0,40,104,0,0,4,6,0,3,0,"Alice Springs (T)",0,657,48,0,0,4,3,5,70,0,0,3,0,0,17,0,22,16,0,3,0,76,437,12,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"58470",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Upper Gascoyne (S)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,13,10,19,0,137,0,5,0,43,5,14,0,13,6,65,8,37,18,138,0,0,26,31,750,0,0,6,18,3,3,"58510",0,8,3,0,0,11,57,0,0,71,84,426,4,0,3,146,0,7,4,0,12,17,13,3,0,75,342,83,19,23,61,16,12,84,4,84,46,0,152,4,218,71,9,4,5,4,0,120,364,103,0,0,3,12,3,40,11,0,3,174,0,129,11,30,0,28,27,10,3,0,187,3,193,0,3,93,0,0,0,4,80,0,26,0,3,46,299,0,3,0,0,3,149,342,29,5,0,21,8,904,82,21,0,4,24,28,63,50,21,12,7,18,3,81,15,187,24,53,0,8,80,6,375,4,0,3,0,4,157,6,3,3,0,4,0,185,88,0,0,23,66,0,22,0,"Victoria Park (T)",0,1281,292,8,3,4,28,13,424,8,3,4,6,3,55,27,14,21,3,12,0,466,726,37,0
